taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3599671	Cyathea mucilagina R.C.Moran	3599671	Cyathea mucilagina R.C.Moran	58	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mucilagina	3599671	NE
7280576	Epiphyllum strictum (Lem.) Britton & Rose	7280669	Epiphyllum hookeri subsp. hookeri	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	NE
7457467	Rhipsalis micrantha (Kunth) DC.	7457467	Rhipsalis micrantha (Kunth) DC.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis micrantha	7457467	LC
5529773	Alsophila leucolepis var. pubescens Christ	3599145	Cyathea acutidens (Christ) Domin	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea acutidens	3599145	
5383999	Cereus hexagonus (L.) Mill.	5383999	Cereus hexagonus (L.) Mill.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Cereus	3084079	Cereus hexagonus	5383999	LC
5530416	Alsophila nesiotica Maxon	3599463	Cyathea nesiotica (Maxon) Domin	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea nesiotica	3599463	NE
3599347	Nephelea mexicana (Schltdl. & Cham.) R.M.Tryon	5530349	Alsophila firma (Baker) D.S.Conant	32	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila firma	5530349	NE
3951995	Nopalxochia horichii Kimnach	3949696	Disocactus kimnachii G.D.Rowley	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Disocactus	7281686	Disocactus kimnachii	3949696	NE
5620969	Epiphyllum pittieri (F.A.C.Weber) Britton & Rose	5621128	Epiphyllum hookeri subsp. pittieri (F.A.C.Weber) Ralf Bauer	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	NE
3084459	Acanthocereus pentagonus (L.) Britton & Rose	3084455	Acanthocereus tetragonus (L.) Hummelinck	8	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454	Acanthocereus tetragonus	3084455	NE
7833615	Cactus Linn. ex Kuntze, 1891	7833615	Cactus Linn. ex Kuntze, 1891	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Cactus	7833615			
3949504	Marshallocereus aragonii (F.A.C.Weber) Backeb.	3946379	Stenocereus aragonii (F.A.C.Weber) Buxb.	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Stenocereus	3084379	Stenocereus aragonii	3946379	NE
8656803	Cyathea nigripes (C.Presl) Domin	8656803	Cyathea nigripes (C.Presl) Domin	55	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea nigripes	8656803	NE
7314625	Cnemidaria mutica (Christ) R.M.Tryon	3599547	Cyathea mutica (Christ) Domin	205	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	NE
3084455	Acanthocereus tetragonus (L.) Hummelinck	3084455	Acanthocereus tetragonus (L.) Hummelinck	108	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454	Acanthocereus tetragonus	3084455	LC
7839518	Trichipteris mirrodonta R.M.Tryon	7839518	Trichipteris mirrodonta R.M.Tryon	3	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Trichipteris mirrodonta	7839518	NE
3948698	Weberocereus imitans (Kimnach & Hutch.) Buxb.	8266475	Weberocereus imitans (Kimnach & Hutchison) D.R.Hunt	10	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus imitans	8266475	EN
5384242	Melocactus Link & Otto	5384242	Melocactus Link & Otto	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Melocactus	5384242			NE
5619568	Opuntia guatemalensis (Rose) Britton & Rose	5621492	Opuntia auberi Pfeiff.	80	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia auberi	5621492	LC
5384050	Opuntia cochenillifera (L.) Mill.	11164167	Opuntia cochenillifera Karst.	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia cochenillifera	11164167	DD
7280006	Opuntia ficus-indica f. ficus-indica	7280006	Opuntia ficus-indica f. ficus-indica	2	FORM	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia ficus-indica	5384064	
3599402	Trichipteris wendlandii (Kuhn) R.M.Tryon	3600498	Cyathea wendlandii (Mett. ex Kuhn) Domin	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea wendlandii	3600498	NE
3948643	Weberocereus tonduzii (F.A.C.Weber) D.R.Hunt	7863861	Weberocereus tonduzii (F.A.C.Weber) G.D.Rowley	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tonduzii	7863861	NE
3942341	Selenicereus inermis (Otto) Britton & Rose	3942341	Selenicereus inermis (Otto) Britton & Rose	26	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus inermis	3942341	LC
3599323	Cyathea nodulifera R.C.Moran	3599323	Cyathea nodulifera R.C.Moran	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea nodulifera	3599323	NE
3599534	Cyathea myosuroides (Liebm.) Domin	5529604	Sphaeropteris myosuroides (Liebm.) R.M.Tryon	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Sphaeropteris	2650270	Sphaeropteris myosuroides	5529604	NE
3599488	Cnemidaria mutica var. grandis (Maxon) Stolze	8261702	Cyathea mutica var. grandis (Maxon) Lehnert	55	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	
5530413	Alsophila erinacea (H.Karst.) D.S.Conant	5530413	Alsophila erinacea (H.Karst.) D.S.Conant	73	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila erinacea	5530413	NE
3599483	Trichipteris trichiata (Maxon) R.M.Tryon	3600519	Cyathea bicrenata Liebm.	22	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea bicrenata	3600519	NE
3600601	Cyathea pseudonanna (L.D.Gómez) Lellinger	3600601	Cyathea pseudonanna (L.D.Gómez) Lellinger	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea pseudonanna	3600601	NE
7281035	Rhipsalis elliptica G.Lindb. ex K.Schum.	7281035	Rhipsalis elliptica G.Lindb. ex K.Schum.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis elliptica	7281035	LC
7507425	Zamia skinneri Warsz., 1851	7507425	Zamia skinneri Warsz., 1851	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia skinneri	7507425	NE
5620016	Opuntia elatior Mill.	5620016	Opuntia elatior Mill.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia elatior	5620016	LC
7314637	Alsophila australis R.Br.	7314637	Alsophila australis R.Br.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila australis	7314637	NE
10988411	Selenicereus tonduzii (F.A.C.Weber) S.Arias & N.Korotkova	7863861	Weberocereus tonduzii (F.A.C.Weber) G.D.Rowley	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tonduzii	7863861	NE
3948633	Weberocereus trichophorus H.Johnson & Kimnach	3948633	Weberocereus trichophorus H.Johnson & Kimnach	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus trichophorus	3948633	EN
2650312	Alsophila R.Br.	2650312	Alsophila R.Br.	33	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312			NE
2650280	Cyathea arborea (L.) Sm.	2650280	Cyathea arborea (L.) Sm.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea arborea	2650280	NE
3955810	Pseudorhipsalis himantoclada (Rol.-Goss.) Britton & Rose	3955810	Pseudorhipsalis himantoclada (Rol.-Goss.) Britton & Rose	61	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pseudorhipsalis	7283546	Pseudorhipsalis himantoclada	3955810	NT
3084180	Epiphyllum Haw.	3084180	Epiphyllum Haw.	26	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180			NE
3599831	Cnemidaria chiricana var. contigua (Underw. ex Maxon) A.Rojas	8151905	Cyathea chiricana var. contigua (Maxon) Lehnert	10	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chiricana	3599389	
3084035	Rhipsalis Gaertn.	3084035	Rhipsalis Gaertn.	13	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035			NE
3598938	Cyathea stipularis (Christ) Domin	3600519	Cyathea bicrenata Liebm.	40	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea bicrenata	3600519	NE
5529701	Sphaeropteris horrida (Liebm.) R.M.Tryon	5529701	Sphaeropteris horrida (Liebm.) R.M.Tryon	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Sphaeropteris	2650270	Sphaeropteris horrida	5529701	NE
7280671	Zygocactus truncatus (Haw.) K.Schum.	5383983	Schlumbergera truncata (Haw.) Moran	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Schlumbergera	3084040	Schlumbergera truncata	5383983	NE
3599311	Cyathea notabilis Domin	3599311	Cyathea notabilis Domin	58	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea notabilis	3599311	NE
8239987	Cyathea pinnula (Christ) Domin	3598256	Cyathea pinnula (Christ) R.C.Moran	58	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea pinnula	3598256	NE
5620957	Epiphyllum pumilum (Vaupel) Britton & Rose	5620957	Epiphyllum pumilum (Vaupel) Britton & Rose	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum pumilum	5620957	LC
3599145	Cyathea acutidens (Christ) Domin	3599145	Cyathea acutidens (Christ) Domin	64	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea acutidens	3599145	NE
3951581	Deamia testudo (Karw.) Britton & Rose	3951581	Deamia testudo (Karw.) Britton & Rose	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Deamia	7282326	Deamia testudo	3951581	NE
3599558	Nephelea aureonitens (Christ) R.M.Tryon	5530413	Alsophila erinacea (H.Karst.) D.S.Conant	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila erinacea	5530413	NE
3599428	Trichipteris ursina (Maxon) R.M.Tryon	3600783	Cyathea ursina (Maxon) Lellinger	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea ursina	3600783	NE
3599999	Trichipteris microdonta (Desv.) R.M.Tryon	3600004	Cyathea microdonta (Desv.) Domin	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea microdonta	3600004	NE
10334868	Selenicereus undatus (Haw.) D.R.Hunt	10334868	Selenicereus undatus (Haw.) D.R.Hunt	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus undatus	10334868	NE
3599000	Cyathea albomarginata R.C.Moran	3599314	Cyathea holdridgeana Nisman & L.D.Gómez	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea holdridgeana	3599314	NE
3599802	Cnemidaria choricarpa (Maxon) R.M.Tryon	3599357	Cyathea choricarpa (Maxon) Domin	149	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea choricarpa	3599357	NE
3955777	Pseudorhipsalis lankesteri (Kimnach) Barthlott	3955777	Pseudorhipsalis lankesteri (Kimnach) Barthlott	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pseudorhipsalis	7283546	Pseudorhipsalis lankesteri	3955777	DD
3944881	Rhipsalis tonduzii F.A.C.Weber	7457467	Rhipsalis micrantha (Kunth) DC.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis micrantha	7457467	NE
8266475	Weberocereus imitans (Kimnach & Hutchison) D.R.Hunt	8266475	Weberocereus imitans (Kimnach & Hutchison) D.R.Hunt	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus imitans	8266475	NE
3598977	Cyathea alfonsiana L.D.Gómez	3598977	Cyathea alfonsiana L.D.Gómez	38	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea alfonsiana	3598977	NE
3599206	Cyathea ×smithiana A.Rojas	3599206	Cyathea ×smithiana A.Rojas	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea smithiana	3599206	NE
3599321	Nephelea polystichoides (Christ) R.M.Tryon	5530036	Alsophila polystichoides Christ	29	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila polystichoides	5530036	NE
7281686	Disocactus Lindl.	7281686	Disocactus Lindl.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Disocactus	7281686			NE
3600268	Cyathea maxonii Underw. ex Maxon	3599417	Cyathea chimborazensis var. maxonii (Maxon) R.M.Tryon	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chimborazensis	7314616	NE
7314631	Cyathea caracasana (Klotzsch) Domin	7314631	Cyathea caracasana (Klotzsch) Domin	75	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea caracasana	7314631	NE
10877311	Selenicereus calcaratus (F.A.C.Weber) D.R.Hunt	10877311	Selenicereus calcaratus (F.A.C.Weber) D.R.Hunt	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus calcaratus	10877311	NE
3600638	Trichipteris bicrenata (Liebm.) R.M.Tryon	3600519	Cyathea bicrenata Liebm.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea bicrenata	3600519	NE
3599820	Cyathea grandis (Maxon) Domin	8261702	Cyathea mutica var. grandis (Maxon) Lehnert	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	NE
3599786	Cnemidaria cocleana Stolze	8380786	Cyathea cocleana (Stolze) Lehnert	27	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea cocleana	8380786	NE
